image,text,sym_num_dice,sym_values,sym_colours,sym_sizes
sample_01108.png,"The image shows a medium white die showing five, a small peach die showing one and a medium green die showing three.",3,5 1 3,white peach green,medium small medium
sample_01109.png,The image shows a small peach die showing four and a medium white die showing three.,2,4 3,peach white,small medium
sample_01110.png,"The scene contains a small white die showing four, a medium red die showing one and a small white die showing five.",3,4 1 5,white red white,small medium small
sample_01111.png,There are a medium yellow die showing one and a small red die showing four in the scene.,2,1 4,yellow red,medium small
sample_01113.png,There are a medium purple die showing six and a large white die showing two in the scene.,2,6 2,purple white,medium large
sample_01115.png,This picture contains a medium purple die displaying three.,1,3,purple,medium
sample_01118.png,A medium purple die is shown with a value of six.,1,6,purple,medium
sample_01120.png,This picture contains a large purple die displaying one.,1,1,purple,large
sample_01121.png,A large red die is shown with a value of one.,1,1,red,large
sample_01122.png,"This picture contains a large blue die showing six, a small yellow die showing four and a large purple die showing six.",3,6 4 6,blue yellow purple,large small large
sample_01123.png,The image shows a medium blue die showing one and a medium white die showing five.,2,1 5,blue white,medium medium
sample_01124.png,"There are a medium blue die showing six, a small purple die showing four and a large yellow die showing three in the scene.",3,6 4 3,blue purple yellow,medium small large
sample_01125.png,This picture contains a medium green die showing two and a large green die showing one.,2,2 1,green green,medium large
sample_01127.png,The scene contains a small peach die showing five and a medium white die showing one.,2,5 1,peach white,small medium
sample_01128.png,There is one small green die showing four.,1,4,green,small
sample_01129.png,This picture contains a small yellow die showing six and a medium yellow die showing six.,2,6 6,yellow yellow,small medium
sample_01130.png,"This picture contains a small yellow die showing two, a small red die showing four and a large peach die showing six.",3,2 4 6,yellow red peach,small small large
sample_01131.png,The image shows one medium purple die with value two.,1,2,purple,medium
sample_01132.png,This picture contains a large green die showing five and a small purple die showing two.,2,5 2,green purple,large small
sample_01133.png,The scene contains a large blue die showing six and a large yellow die showing five.,2,6 5,blue yellow,large large
sample_01134.png,There is one medium peach die showing two.,1,2,peach,medium
sample_01136.png,"This picture contains a medium peach die showing three, a small yellow die showing three and a large green die showing three.",3,3 3 3,peach yellow green,medium small large
sample_01137.png,The image shows one large blue die with value six.,1,6,blue,large
sample_01138.png,This picture contains a large white die showing five and a small green die showing one.,2,5 1,white green,large small
sample_01141.png,"There are a medium blue die showing four, a medium red die showing three and a small white die showing three in the scene.",3,4 3 3,blue red white,medium medium small
sample_01142.png,This picture contains a large yellow die showing five and a medium peach die showing two.,2,5 2,yellow peach,large medium
sample_01143.png,The image shows a small yellow die showing four and a small white die showing two.,2,4 2,yellow white,small small
sample_01144.png,This picture contains a large white die displaying one.,1,1,white,large
sample_01146.png,The scene contains a small yellow die showing one and a large yellow die showing four.,2,1 4,yellow yellow,small large
sample_01148.png,The image shows one medium purple die with value five.,1,5,purple,medium
sample_01150.png,There is one large red die showing three.,1,3,red,large
sample_01153.png,The image shows one small yellow die with value six.,1,6,yellow,small
sample_01154.png,"The image shows a medium green die showing six, a medium blue die showing two and a medium blue die showing four.",3,6 2 4,green blue blue,medium medium medium
sample_01155.png,This picture contains a large purple die showing two and a small peach die showing two.,2,2 2,purple peach,large small
sample_01156.png,"The image shows a medium green die showing six, a small purple die showing three and a small white die showing three.",3,6 3 3,green purple white,medium small small
